Data;id_vendedor;id_veiculo;id_agencia
2020-01-23;35;3;8
2020-01-23;35;4;8
2020-01-23;35;4;8
2020-01-23;35;10;8
2020-01-23;35;11;8
2020-01-23;35;2;8
2020-01-23;35;4;8
2020-01-23;35;1;8
2020-01-23;35;3;8
2020-01-16;35;8;8
2020-01-16;35;5;8
2020-01-16;35;9;8
2020-01-16;35;5;8
2020-01-16;35;5;8
2020-01-16;35;10;8
2020-01-16;35;5;8
2020-01-16;35;6;8
2020-01-16;35;6;8
2020-01-03;35;8;8
2020-01-03;35;11;8
2020-01-03;35;6;8
2020-01-03;35;7;8
2020-01-07;35;3;8
2020-01-07;35;9;8
2020-01-07;35;4;8
2020-01-07;35;9;8
2020-01-07;35;4;8
2020-01-07;35;5;8
2020-01-07;35;11;8
2020-01-07;35;5;8
2020-01-07;35;11;8
2020-01-06;35;7;8
2020-01-06;35;2;8
2020-01-06;35;10;8
2020-01-06;35;5;8
2020-01-06;35;5;8
2020-01-06;35;1;8
2020-01-06;35;7;8
2020-01-06;35;4;8
2020-01-06;35;7;8
2020-01-06;35;4;8
2020-01-04;35;1;8
2020-01-04;35;6;8
2020-01-04;35;9;8
2020-01-04;35;8;8
2020-01-04;35;6;8
2020-01-04;35;1;8
2020-01-04;35;9;8
2020-01-26;35;3;8
2020-01-14;35;9;8
2020-01-14;35;8;8
2020-01-14;35;3;8
2020-01-14;35;11;8
2020-01-14;35;7;8
2020-01-14;35;7;8
2020-01-14;35;10;8
2020-01-14;35;3;8
2020-01-14;35;7;8
2020-01-17;35;7;8
2020-01-17;35;11;8
2020-01-17;35;6;8
2020-01-17;35;3;8
2020-01-17;35;4;8
2020-01-17;35;1;8
2020-01-05;35;4;8
2020-01-05;35;4;8
2020-01-05;35;5;8
2020-01-05;35;5;8
2020-01-05;35;11;8
2020-01-05;35;6;8
2020-01-05;35;9;8
2020-01-05;35;4;8
2020-01-19;35;5;8
2020-01-19;35;3;8
2020-01-19;35;9;8
2020-01-19;35;8;8
2020-01-27;35;11;8
2020-01-27;35;6;8
2020-01-27;35;2;8
2020-02-17;35;5;8
2020-02-17;35;5;8
2020-02-17;35;1;8
2020-02-17;35;9;8
2020-02-06;35;8;8
2020-02-06;35;4;8
2020-02-06;35;5;8
2020-02-06;35;1;8
2020-02-06;35;10;8
2020-02-06;35;10;8
2020-02-06;35;3;8
2020-02-06;35;3;8
2020-02-06;35;5;8
2020-02-06;35;6;8
2020-02-20;35;10;8
2020-02-20;35;11;8
2020-02-20;35;4;8
2020-02-20;35;8;8
2020-02-20;35;6;8
2020-02-20;35;6;8
2020-02-20;35;2;8
2020-02-20;35;3;8
2020-02-18;35;11;8
2020-02-18;35;5;8
2020-02-18;35;1;8
2020-02-18;35;5;8
2020-02-18;35;9;8
2020-02-18;35;1;8
2020-02-18;35;5;8
2020-02-18;35;1;8
2020-02-18;35;10;8
2020-03-15;35;2;8
2020-03-15;35;9;8
2020-03-15;35;5;8
2020-03-15;35;6;8
2020-03-15;35;9;8
2020-03-15;35;1;8
2020-03-15;35;10;8
2020-03-07;35;4;8
2020-03-21;35;3;8
2020-03-21;35;9;8
2020-03-21;35;6;8
2020-03-11;35;4;8
2020-03-11;35;2;8
2020-03-11;35;9;8
2020-03-11;35;7;8
2020-03-11;35;10;8
2020-03-11;35;1;8
2020-03-11;35;9;8
2020-03-14;35;11;8
2020-03-11;35;8;8
2020-03-11;35;5;8
2020-03-11;35;9;8
2020-03-11;35;7;8
2020-03-11;35;4;8
2020-03-11;35;5;8
2020-03-11;35;1;8
2020-03-11;35;11;8
2020-03-11;35;10;8
2020-03-21;35;4;8
2020-03-05;35;6;8
2020-03-05;35;7;8
2020-03-05;35;4;8
2020-03-05;35;6;8
2020-03-05;35;8;8
2020-03-05;35;9;8
2020-03-05;35;7;8
2020-03-05;35;3;8
2020-03-05;35;7;8
2020-03-02;35;2;8
2020-03-02;35;10;8
2020-03-02;35;8;8
2020-03-02;35;10;8
2020-03-02;35;2;8
2020-03-02;35;11;8
2020-03-02;35;5;8
2020-03-02;35;10;8
2020-03-10;35;10;8
2020-03-10;35;4;8
2020-03-10;35;11;8
2020-03-10;35;3;8
2020-03-12;35;5;8
2020-03-12;35;5;8
2020-03-12;35;3;8
2020-03-22;35;8;8
2020-03-10;35;9;8
2020-03-10;35;3;8
2020-03-12;35;11;8
2020-03-12;35;9;8
2020-03-12;35;6;8
2020-03-12;35;4;8
2020-03-12;35;4;8
2020-03-12;35;4;8
2020-03-12;35;4;8
2020-03-12;35;7;8
2020-03-12;35;6;8
2020-03-11;35;5;8
2020-03-11;35;1;8
2020-03-11;35;8;8
2020-03-11;35;1;8
2020-03-11;35;10;8
2020-03-11;35;8;8
2020-03-11;35;8;8
2020-03-11;35;8;8
2020-03-02;35;1;8
2020-03-09;35;10;8
2020-03-09;35;7;8
2020-03-09;35;3;8
2020-03-09;35;6;8
2020-03-09;35;8;8
2020-03-09;35;5;8
2020-03-09;35;5;8
2020-03-09;35;4;8
2020-04-18;35;5;8
2020-04-18;35;8;8
2020-04-18;35;5;8
2020-04-18;35;7;8
2020-04-18;35;11;8
2020-04-18;35;6;8
2020-04-18;35;2;8
2020-04-18;35;10;8
2020-04-18;35;10;8
2020-04-18;35;8;8
2020-04-18;35;9;8
2020-04-18;35;10;8
2020-04-18;35;6;8
2020-04-18;35;3;8
2020-04-18;35;1;8
2020-04-18;35;6;8
2020-04-18;35;2;8
2020-04-18;35;2;8
2020-04-18;35;10;8
2020-05-17;35;6;8
2020-05-17;35;2;8
2020-05-17;35;11;8
2020-05-17;35;6;8
2020-05-17;35;9;8
2020-05-17;35;3;8
2020-05-10;35;5;8
2020-05-10;35;1;8
2020-05-10;35;4;8
2020-05-10;35;10;8
2020-05-10;35;9;8
2020-05-10;35;10;8
2020-05-10;35;5;8
2020-05-10;35;10;8
2020-05-10;35;1;8
2020-05-10;35;7;8
2020-05-26;35;2;8
2020-05-26;35;7;8
2020-05-26;35;1;8
2020-05-26;35;9;8
2020-05-26;35;10;8
2020-05-26;35;3;8
2020-05-26;35;1;8
2020-05-26;35;3;8
2020-05-26;35;7;8
2020-05-13;35;11;8
2020-05-13;35;6;8
2020-05-13;35;4;8
2020-05-13;35;2;8
2020-05-13;35;6;8
2020-05-13;35;11;8
2020-05-13;35;8;8
2020-05-13;35;9;8
2020-05-13;35;8;8
2020-05-13;35;3;8
2020-05-13;35;11;8
2020-05-13;35;5;8
2020-05-13;35;8;8
2020-05-13;35;6;8
2020-05-13;35;8;8
2020-05-28;35;2;8
2020-05-28;35;9;8
2020-05-28;35;10;8
2020-05-24;35;3;8
2020-05-24;35;8;8
2020-05-24;35;5;8
2020-05-24;35;11;8
2020-05-24;35;8;8
2020-05-24;35;4;8
2020-05-24;35;4;8
2020-05-08;35;4;8
2020-05-08;35;3;8
2020-05-08;35;1;8
2020-05-08;35;3;8
2020-05-08;35;1;8
2020-05-08;35;11;8
2020-05-08;35;7;8
2020-05-08;35;7;8
2020-05-21;35;1;8
2020-05-21;35;5;8
2020-05-21;35;6;8
2020-05-21;35;4;8
2020-05-21;35;4;8
2020-05-21;35;8;8
2020-05-21;35;3;8
2020-05-21;35;7;8
2020-05-21;35;3;8
2020-05-21;35;2;8
2020-05-14;35;1;8
2020-05-26;35;10;8
2020-05-26;35;6;8
2020-05-26;35;8;8
2020-05-26;35;1;8
2020-05-26;35;11;8
2020-05-26;35;1;8
2020-05-26;35;5;8
2020-05-26;35;9;8
2020-05-15;35;5;8
2020-05-15;35;5;8
2020-05-15;35;1;8
2020-05-15;35;6;8
2020-05-15;35;3;8
2020-05-15;35;9;8
2020-05-15;35;2;8
2020-05-15;35;6;8
2020-05-15;35;6;8
2020-05-15;35;9;8
2020-05-15;35;9;8
2020-05-23;35;2;8
2020-05-23;35;4;8
2020-05-23;35;6;8
2020-05-23;35;3;8
2020-05-03;35;7;8
2020-05-03;35;10;8
2020-05-03;35;4;8
2020-05-03;35;3;8
2020-05-11;35;5;8
2020-05-11;35;8;8
2020-05-11;35;1;8
2020-05-11;35;9;8
2020-05-11;35;7;8
2020-05-11;35;8;8
2020-05-17;35;10;8
2020-05-17;35;3;8
2020-05-17;35;8;8
2020-05-17;35;8;8
2020-05-17;35;5;8
2020-05-23;35;11;8
2020-05-23;35;1;8
2020-05-13;35;10;8
2020-05-13;35;3;8
2020-05-13;35;10;8
2020-05-13;35;11;8
2020-05-13;35;2;8
2020-05-04;35;1;8
2020-05-04;35;2;8
2020-05-16;35;10;8
2020-05-16;35;2;8
2020-05-16;35;7;8
2020-05-16;35;2;8
2020-05-16;35;9;8
2020-05-18;35;10;8
2020-05-18;35;11;8
2020-05-18;35;8;8
2020-06-02;35;2;8
2020-06-02;35;11;8
2020-06-02;35;6;8
2020-06-02;35;11;8
2020-06-02;35;8;8
2020-06-02;35;3;8
2020-06-02;35;4;8
2020-06-10;35;7;8
2020-06-10;35;4;8
2020-06-10;35;8;8
2020-06-10;35;5;8
2020-06-10;35;11;8
2020-06-10;35;11;8
2020-06-10;35;3;8
2020-06-10;35;4;8
2020-06-10;35;10;8
2020-06-10;35;2;8
2020-06-10;35;3;8
2020-06-26;35;3;8
2020-06-26;35;1;8
2020-06-26;35;7;8
2020-06-26;35;2;8
2020-06-26;35;3;8
2020-06-09;35;8;8
2020-06-09;35;11;8
2020-06-09;35;2;8
2020-06-09;35;8;8
2020-06-09;35;7;8
2020-06-09;35;9;8
2020-06-09;35;11;8
2020-06-09;35;11;8
2020-06-28;35;8;8
2020-06-28;35;9;8
2020-06-28;35;6;8
2020-06-28;35;4;8
2020-06-28;35;7;8
2020-06-28;35;2;8
2020-06-28;35;10;8
2020-06-28;35;1;8
2020-06-28;35;9;8
2020-06-06;35;7;8
2020-06-06;35;2;8
2020-06-06;35;3;8
2020-06-06;35;6;8
2020-06-06;35;9;8
2020-06-06;35;7;8
2020-06-06;35;2;8
2020-06-24;35;5;8
2020-06-24;35;6;8
2020-06-24;35;10;8
2020-06-24;35;8;8
2020-06-24;35;11;8
2020-06-24;35;5;8
2020-06-24;35;9;8
2020-06-24;35;6;8
2020-06-24;35;3;8
2020-06-24;35;7;8
2020-06-24;35;1;8
2020-06-24;35;10;8
2020-06-24;35;11;8
2020-06-24;35;11;8
2020-06-04;35;4;8
2020-06-04;35;4;8
2020-06-04;35;10;8
2020-06-13;35;10;8
2020-06-13;35;3;8
2020-06-13;35;10;8
2020-06-13;35;9;8
2020-06-28;35;2;8
2020-06-28;35;3;8
2020-06-28;35;8;8
2020-06-28;35;11;8
2020-06-28;35;7;8
2020-06-28;35;8;8
2020-06-28;35;4;8
2020-06-28;35;11;8
2020-06-28;35;5;8
2020-07-21;35;6;8
2020-07-21;35;11;8
2020-07-21;35;2;8
2020-07-21;35;8;8
2020-07-05;35;3;8
2020-07-05;35;2;8
2020-07-05;35;1;8
2020-07-05;35;3;8
2020-07-05;35;6;8
2020-07-05;35;5;8
2020-07-05;35;5;8
2020-07-05;35;2;8
2020-07-05;35;3;8
2020-07-05;35;5;8
2020-07-05;35;4;8
2020-07-06;35;6;8
2020-07-06;35;2;8
2020-07-06;35;5;8
2020-07-06;35;10;8
2020-07-06;35;9;8
2020-07-16;35;8;8
2020-07-16;35;11;8
2020-07-16;35;11;8
2020-07-16;35;5;8
2020-07-16;35;1;8
2020-07-16;35;8;8
2020-07-16;35;8;8
2020-07-16;35;10;8
2020-07-16;35;6;8
2020-07-16;35;9;8
2020-07-11;35;5;8
2020-07-11;35;4;8
2020-07-11;35;2;8
2020-07-11;35;2;8
2020-07-11;35;11;8
2020-07-11;35;3;8
2020-07-11;35;9;8
2020-07-11;35;2;8
2020-07-19;35;9;8
2020-07-19;35;11;8
2020-07-19;35;3;8
2020-07-19;35;8;8
2020-07-19;35;7;8
2020-07-24;35;1;8
2020-07-24;35;2;8
2020-07-24;35;8;8
2020-07-24;35;6;8
2020-07-24;35;2;8
2020-07-19;35;4;8
2020-07-19;35;11;8
2020-07-19;35;10;8
2020-07-19;35;2;8
2020-07-19;35;11;8
2020-07-19;35;3;8
2020-07-19;35;9;8
2020-07-19;35;11;8
2020-07-17;35;11;8
2020-07-17;35;10;8
2020-07-17;35;9;8
2020-07-26;35;3;8
2020-07-26;35;6;8
2020-07-26;35;2;8
2020-07-26;35;8;8
2020-07-26;35;3;8
2020-07-26;35;7;8
2020-07-26;35;10;8
2020-07-26;35;8;8
2020-07-26;35;6;8
2020-07-26;35;3;8
2020-07-26;35;8;8
2020-07-03;35;2;8
2020-07-27;35;5;8
2020-07-27;35;2;8
2020-07-27;35;2;8
2020-07-27;35;11;8
2020-07-27;35;1;8
2020-07-27;35;10;8
2020-07-27;35;3;8
2020-07-27;35;1;8
2020-07-27;35;6;8
2020-07-27;35;4;8
2020-07-27;35;9;8
2020-07-12;35;4;8
2020-07-12;35;8;8
2020-07-12;35;7;8
2020-07-12;35;11;8
2020-07-12;35;3;8
2020-07-12;35;7;8
2020-07-12;35;4;8
2020-07-12;35;8;8
2020-07-12;35;1;8
2020-07-12;35;11;8
2020-07-03;35;6;8
2020-07-03;35;4;8
2020-07-03;35;4;8
2020-07-03;35;9;8
2020-07-03;35;10;8
2020-07-03;35;4;8
2020-07-03;35;5;8
2020-07-03;35;2;8
2020-07-03;35;10;8
2020-07-03;35;2;8
2020-07-14;35;4;8
2020-07-25;35;6;8
2020-07-25;35;10;8
2020-07-25;35;5;8
2020-07-25;35;3;8
2020-07-25;35;9;8
2020-07-17;35;11;8
2020-07-17;35;9;8
2020-07-17;35;8;8
2020-07-17;35;6;8
2020-07-17;35;1;8
2020-07-17;35;1;8
2020-07-17;35;6;8
2020-07-17;35;9;8
2020-07-17;35;2;8
2020-07-05;35;11;8
2020-07-05;35;3;8
2020-07-05;35;7;8
2020-07-05;35;1;8
2020-07-05;35;8;8
2020-07-05;35;2;8
2020-07-05;35;5;8
2020-07-05;35;10;8
2020-07-05;35;4;8
2020-07-05;35;3;8
2020-07-06;35;1;8
2020-07-06;35;7;8
2020-07-06;35;5;8
2020-07-06;35;9;8
2020-07-06;35;6;8
2020-07-06;35;5;8
2020-07-06;35;10;8
2020-07-26;35;10;8
2020-07-26;35;2;8
2020-07-26;35;1;8
2020-07-26;35;3;8
2020-07-26;35;10;8
2020-07-26;35;2;8
2020-07-26;35;5;8
2020-07-26;35;9;8
2020-07-27;35;5;8
2020-07-27;35;2;8
2020-07-27;35;6;8
2020-07-27;35;6;8
2020-07-27;35;9;8
2020-07-27;35;11;8
2020-07-27;35;5;8
2020-07-27;35;3;8
2020-07-27;35;4;8
2020-07-27;35;2;8
2020-07-13;35;4;8
2020-07-13;35;7;8
2020-07-13;35;7;8
2020-07-13;35;2;8
2020-07-13;35;3;8
2020-08-02;35;5;8
2020-08-02;35;2;8
2020-08-02;35;4;8
2020-08-02;35;7;8
2020-08-02;35;9;8
2020-08-02;35;9;8
2020-08-02;35;3;8
2020-08-19;35;5;8
2020-08-24;35;7;8
2020-08-24;35;4;8
2020-08-24;35;4;8
2020-09-04;35;1;8
2020-09-04;35;9;8
2020-09-04;35;6;8
2020-09-04;35;8;8
2020-09-04;35;11;8
2020-09-04;35;3;8
2020-09-04;35;2;8
2020-09-04;35;7;8
2020-09-04;35;1;8
2020-10-14;35;9;8
2020-10-14;35;11;8
2020-10-23;35;11;8
2020-10-23;35;11;8
2020-10-23;35;2;8
2020-10-23;35;5;8
2020-10-23;35;1;8
2020-10-23;35;1;8
2020-10-23;35;4;8
2020-10-23;35;11;8
2020-10-23;35;6;8
2020-10-23;35;7;8
2020-10-23;35;11;8
2020-10-10;35;1;8
2020-10-16;35;4;8
2020-10-16;35;1;8
2020-10-18;35;8;8
2020-10-18;35;5;8
2020-10-18;35;3;8
2020-10-18;35;5;8
2020-10-18;35;1;8
2020-10-18;35;5;8
2020-10-18;35;2;8
2020-10-18;35;4;8
2020-10-18;35;3;8
2020-10-17;35;7;8
2020-10-17;35;3;8
2020-10-17;35;3;8
2020-10-17;35;4;8
2020-10-17;35;3;8
2020-10-17;35;4;8
2020-10-17;35;9;8
2020-10-17;35;10;8
2020-10-09;35;1;8
2020-10-09;35;5;8
2020-10-09;35;7;8
2020-10-09;35;2;8
2020-10-09;35;8;8
2020-10-09;35;4;8
2020-10-22;35;10;8
2020-10-22;35;10;8
2020-10-22;35;4;8
2020-10-22;35;4;8
2020-10-22;35;5;8
2020-10-22;35;10;8
2020-10-22;35;3;8
2020-10-22;35;5;8
2020-10-02;35;9;8
2020-10-02;35;6;8
2020-10-02;35;11;8
2020-10-02;35;2;8
2020-10-02;35;1;8
2020-10-02;35;11;8
2020-10-02;35;3;8
2020-10-02;35;7;8
2020-10-02;35;8;8
2020-10-02;35;7;8
2020-10-18;35;1;8
2020-10-18;35;5;8
2020-10-18;35;6;8
2020-10-18;35;2;8
2020-10-18;35;9;8
2020-10-18;35;2;8
2020-10-18;35;2;8
2020-10-18;35;3;8
2020-10-18;35;8;8
2020-10-25;35;3;8
2020-10-25;35;2;8
2020-10-26;35;10;8
2020-10-26;35;5;8
2020-10-26;35;11;8
2020-10-26;35;11;8
2020-10-26;35;6;8
2020-10-26;35;2;8
2020-10-26;35;4;8
2020-10-26;35;4;8
2020-10-25;35;6;8
2020-10-25;35;10;8
2020-10-25;35;7;8
2020-10-26;35;1;8
2020-10-26;35;7;8
2020-10-26;35;10;8
2020-10-26;35;9;8
2020-10-26;35;9;8
2020-10-11;35;7;8
2020-10-13;35;9;8
2020-10-13;35;4;8
2020-10-13;35;7;8
2020-10-13;35;1;8
2020-10-13;35;7;8
2020-10-13;35;8;8
2020-10-13;35;4;8
2020-10-13;35;11;8
2020-10-13;35;9;8
2020-10-13;35;1;8
2020-10-19;35;10;8
2020-10-19;35;5;8
2020-10-19;35;1;8
2020-10-09;35;5;8
2020-10-09;35;7;8
2020-10-09;35;9;8
2020-10-09;35;6;8
2020-10-15;35;6;8
2020-10-15;35;3;8
2020-10-15;35;6;8
2020-10-18;35;3;8
2020-10-18;35;2;8
2020-10-18;35;8;8
2020-10-18;35;9;8
2020-10-18;35;1;8
2020-10-18;35;8;8
2020-10-18;35;8;8
2020-10-10;35;3;8
2020-10-10;35;1;8
2020-10-10;35;10;8
2020-10-19;35;7;8
2020-10-19;35;3;8
2020-10-15;35;11;8
2020-10-15;35;3;8
2020-10-15;35;11;8
2020-10-15;35;1;8
2020-10-15;35;2;8
2020-10-15;35;10;8
2020-10-15;35;4;8
2020-10-07;35;7;8
2020-10-07;35;10;8
2020-10-07;35;3;8
2020-10-17;35;5;8
2020-10-17;35;2;8
2020-10-17;35;8;8
2020-10-17;35;5;8
2020-10-17;35;5;8
2020-10-17;35;3;8
2020-10-04;35;9;8
2020-10-04;35;7;8
2020-10-04;35;2;8
2020-10-04;35;10;8
2020-10-04;35;7;8
2020-10-04;35;3;8
2020-10-03;35;11;8
2020-10-03;35;4;8
2020-10-03;35;10;8
2020-10-03;35;2;8
2020-10-03;35;6;8
2020-10-03;35;6;8
2020-10-03;35;5;8
2020-10-03;35;2;8
2020-11-04;35;10;8
2020-11-04;35;9;8
2020-11-04;35;8;8
2020-11-14;35;6;8
2020-11-14;35;2;8
2020-11-14;35;10;8
2020-11-14;35;2;8
2020-11-14;35;6;8
2020-11-14;35;9;8
2020-11-06;35;7;8
2020-11-06;35;8;8
2020-11-06;35;3;8
2020-11-03;35;10;8
2020-11-03;35;7;8
2020-11-03;35;11;8
2020-11-03;35;10;8
2020-11-03;35;3;8
2020-11-03;35;5;8
2020-11-03;35;3;8
2020-11-03;35;4;8
2020-11-03;35;1;8
2020-11-03;35;2;8
2020-11-08;35;10;8
2020-11-08;35;5;8
2020-11-08;35;7;8
2020-11-17;35;5;8
2020-11-17;35;5;8
2020-11-17;35;8;8
2020-11-17;35;8;8
2020-11-17;35;9;8
2020-11-17;35;11;8
2020-11-17;35;8;8
2020-11-17;35;2;8
2020-11-01;35;4;8
2020-11-01;35;3;8
2020-11-01;35;5;8
2020-11-01;35;8;8
2020-11-01;35;2;8
2020-11-25;35;1;8
2020-11-25;35;8;8
2020-11-25;35;10;8
2020-11-25;35;5;8
2020-11-25;35;5;8
2020-11-25;35;8;8
2020-11-25;35;2;8
2020-11-25;35;6;8
2020-11-25;35;3;8
2020-11-02;35;2;8
2020-11-02;35;4;8
2020-11-02;35;8;8
2020-11-02;35;8;8
2020-11-02;35;4;8
2020-11-07;35;5;8
2020-11-07;35;4;8
2020-11-07;35;5;8
2020-11-07;35;4;8
2020-11-07;35;7;8
2020-11-07;35;3;8
2020-11-07;35;3;8
2020-11-07;35;2;8
2020-01-08;36;8;7
2020-01-08;36;11;7
2020-01-08;36;3;7
2020-01-08;36;11;7
2020-01-08;36;11;7
2020-01-08;36;9;7
2020-01-05;36;1;7
2020-01-05;36;6;7
2020-01-05;36;4;7
2020-01-05;36;1;7
2020-01-13;36;10;7
2020-01-13;36;5;7
2020-01-13;36;3;7
2020-01-13;36;3;7
2020-01-13;36;10;7
2020-01-13;36;1;7
2020-01-13;36;10;7
2020-01-13;36;11;7
2020-01-13;36;2;7
2020-01-03;36;6;7
2020-01-03;36;7;7
2020-01-03;36;6;7
2020-01-03;36;6;7
2020-01-03;36;1;7
2020-01-03;36;8;7
2020-01-25;36;2;7
2020-01-25;36;8;7
2020-01-25;36;11;7
2020-01-25;36;5;7
2020-01-25;36;5;7
2020-01-25;36;3;7
2020-01-25;36;8;7
2020-01-25;36;7;7
2020-01-25;36;11;7
2020-01-25;36;6;7
2020-01-15;36;5;7
2020-01-15;36;8;7
2020-01-15;36;2;7
2020-01-15;36;6;7
2020-01-15;36;8;7
2020-01-23;36;7;7
2020-01-23;36;1;7
2020-01-23;36;8;7
2020-01-23;36;3;7
2020-01-23;36;10;7
2020-01-23;36;4;7
2020-01-25;36;7;7
2020-01-06;36;8;7
2020-01-06;36;6;7
2020-01-06;36;5;7
2020-01-06;36;10;7
2020-01-06;36;2;7
2020-01-06;36;4;7
2020-01-01;36;2;7
2020-01-01;36;7;7
2020-01-01;36;5;7
2020-01-01;36;10;7
2020-01-01;36;2;7
2020-01-16;36;10;7
2020-01-16;36;3;7
2020-01-13;36;2;7
2020-01-13;36;8;7
2020-01-13;36;9;7
2020-01-13;36;7;7
2020-01-27;36;4;7
2020-01-27;36;4;7
2020-01-27;36;7;7
2020-01-27;36;4;7
2020-01-27;36;10;7
2020-01-27;36;3;7
2020-01-16;36;9;7
2020-01-16;36;1;7
2020-01-16;36;9;7
2020-01-21;36;2;7
2020-01-21;36;10;7
2020-01-21;36;11;7
2020-01-21;36;2;7
2020-01-21;36;2;7
2020-01-21;36;7;7
2020-01-21;36;3;7
2020-01-21;36;5;7
2020-01-21;36;3;7
2020-01-21;36;9;7
2020-01-21;36;8;7
2020-01-16;36;2;7
2020-01-16;36;5;7
2020-01-16;36;3;7
2020-01-15;36;8;7
2020-01-15;36;7;7
2020-01-26;36;7;7
2020-01-26;36;10;7
2020-01-26;36;10;7
2020-01-26;36;5;7
2020-01-26;36;8;7
2020-01-26;36;10;7
2020-01-26;36;6;7
2020-01-14;36;9;7
2020-01-14;36;4;7
2020-01-14;36;4;7
2020-01-14;36;5;7
2020-01-14;36;10;7
2020-01-14;36;8;7
2020-01-14;36;5;7
2020-01-14;36;7;7
2020-01-14;36;3;7
2020-01-07;36;10;7
2020-01-07;36;2;7
2020-01-07;36;2;7
2020-01-07;36;11;7
2020-01-07;36;9;7
2020-01-07;36;1;7
2020-01-07;36;10;7
2020-01-07;36;7;7
2020-01-27;36;11;7
2020-01-27;36;4;7
2020-01-27;36;11;7
2020-01-25;36;1;7
2020-01-25;36;7;7
2020-01-07;36;5;7
2020-01-07;36;7;7
2020-01-07;36;3;7
2020-02-02;36;11;7
2020-02-02;36;4;7
2020-02-02;36;8;7
2020-02-02;36;10;7
2020-02-02;36;7;7
2020-02-02;36;2;7
2020-02-02;36;4;7
2020-02-02;36;10;7
2020-02-06;36;7;7
2020-02-06;36;11;7
2020-02-06;36;5;7
2020-02-21;36;9;7
2020-02-21;36;2;7
2020-02-21;36;10;7
2020-02-21;36;11;7
2020-02-21;36;7;7
2020-02-21;36;9;7
2020-02-21;36;3;7
2020-02-21;36;7;7
2020-02-21;36;4;7
2020-02-21;36;6;7
2020-02-21;36;3;7
2020-02-04;36;7;7
2020-02-04;36;1;7
2020-02-04;36;5;7
2020-02-04;36;2;7
2020-02-04;36;10;7
2020-02-04;36;9;7
2020-02-04;36;10;7
2020-02-02;36;11;7
2020-02-02;36;1;7
2020-02-22;36;8;7
2020-02-22;36;6;7
2020-02-01;36;5;7
2020-02-01;36;5;7
2020-02-01;36;2;7
2020-02-01;36;10;7
2020-02-01;36;3;7
2020-02-01;36;3;7
2020-02-01;36;5;7
2020-02-01;36;4;7
2020-02-16;36;2;7
2020-03-14;36;8;7
2020-03-14;36;4;7
2020-03-14;36;5;7
2020-03-14;36;3;7
2020-03-25;36;5;7
2020-03-25;36;1;7
2020-03-25;36;4;7
2020-03-25;36;5;7
2020-03-25;36;3;7
2020-03-25;36;3;7
2020-03-25;36;4;7
2020-03-25;36;8;7
2020-03-25;36;8;7
2020-03-25;36;2;7
2020-03-05;36;11;7
2020-03-05;36;2;7
2020-03-05;36;9;7
2020-03-05;36;10;7
2020-03-05;36;8;7
2020-03-05;36;1;7
2020-03-24;36;5;7
2020-03-24;36;4;7
2020-03-24;36;2;7
2020-03-24;36;3;7
2020-03-24;36;9;7
2020-03-24;36;3;7
2020-03-24;36;11;7
2020-03-28;36;3;7
2020-03-09;36;8;7
2020-03-09;36;4;7
2020-03-09;36;2;7
2020-03-09;36;7;7
2020-03-09;36;3;7
2020-03-28;36;8;7
2020-03-28;36;4;7
2020-03-28;36;7;7
2020-03-28;36;8;7
2020-03-28;36;3;7
2020-03-28;36;1;7
2020-03-28;36;6;7
2020-03-28;36;5;7
2020-03-28;36;4;7
2020-03-28;36;1;7
2020-03-21;36;11;7
2020-03-21;36;4;7
2020-03-21;36;7;7
2020-03-21;36;8;7
2020-03-21;36;3;7
2020-03-21;36;6;7
2020-03-21;36;1;7
2020-03-21;36;9;7
2020-03-21;36;10;7
2020-03-21;36;10;7
2020-03-18;36;8;7
2020-03-18;36;3;7
2020-03-18;36;6;7
2020-03-18;36;9;7
2020-03-18;36;7;7
2020-03-18;36;5;7
2020-03-23;36;11;7
2020-03-23;36;2;7
2020-03-23;36;1;7
2020-03-23;36;1;7
2020-03-23;36;5;7
2020-03-18;36;5;7
2020-03-18;36;7;7
2020-03-18;36;7;7
2020-03-18;36;3;7
2020-03-24;36;7;7
2020-03-24;36;3;7
2020-03-24;36;7;7
2020-03-24;36;4;7
2020-03-24;36;10;7
2020-03-24;36;1;7
2020-03-24;36;2;7
2020-03-05;36;5;7
2020-03-05;36;3;7
2020-03-05;36;7;7
2020-03-05;36;10;7
2020-03-05;36;7;7
2020-03-05;36;1;7
2020-03-16;36;3;7
2020-03-16;36;1;7
2020-03-16;36;3;7
2020-03-16;36;7;7
2020-03-16;36;8;7
2020-03-16;36;10;7
2020-03-16;36;11;7
2020-03-16;36;9;7
2020-03-16;36;7;7
2020-03-16;36;9;7
2020-03-16;36;9;7
2020-03-07;36;6;7
2020-03-07;36;7;7
2020-03-07;36;11;7
2020-03-07;36;2;7
2020-03-07;36;6;7
2020-03-07;36;11;7
2020-03-07;36;1;7
2020-03-07;36;4;7
2020-03-07;36;8;7
2020-03-07;36;4;7
2020-03-09;36;4;7
2020-03-09;36;9;7
2020-03-09;36;9;7
2020-03-09;36;2;7
2020-03-09;36;10;7
2020-03-09;36;3;7
2020-03-03;36;2;7
2020-03-03;36;3;7
2020-03-03;36;5;7
2020-03-03;36;6;7
2020-03-03;36;5;7
2020-03-03;36;1;7
2020-03-03;36;3;7
2020-03-03;36;9;7
